Date,Temperature,Humidity,PM2.5,PM10
2022-01-01 00:00:00,6.854305348131312,1.9610532474253595,56.12056530988694,140.32819281966044
2022-01-01 01:00:00,32.78214378844623,67.13680088967958,59.60985276700958,58.82001488296008
2022-01-01 02:00:00,22.93972738151323,52.31581498176416,40.99797258865669,71.12840413903693
2022-01-01 03:00:00,16.93963178886665,89.86389283011033,83.84826905658241,63.23643560559533
2022-01-01 04:00:00,-2.9791611800903564,16.439268432841413,18.517593884505914,42.082053493157844
2022-01-01 05:00:00,-2.980246584870881,80.41092460611317,55.4842190371608,134.25664316962258
2022-01-01 06:00:00,-7.386237452431024,79.19610144667158,72.2233256187194,49.83582988449242
2022-01-01 07:00:00,28.97792655987208,12.718118921688692,90.39761718765772,86.78947045193196
2022-01-01 08:00:00,17.050175528444395,39.85592241441276,88.39183964342784,36.00503765614953
2022-01-01 09:00:00,21.863266000822048,17.01526411445169,50.874028943014196,119.60630621552706
2022-01-01 10:00:00,-9.07369775668889,25.47205004575489,64.31614511633417,116.12979892937798
2022-01-01 11:00:00,33.645943347289744,26.324617483054435,39.423773612930106,44.44682076705659
2022-01-01 12:00:00,27.45991883601898,55.623639402577275,46.81777628802003,102.23311097151804
2022-01-01 13:00:00,-0.4447400194775728,41.14109317604655,90.62657925730495,105.58102996424246
2022-01-01 14:00:00,-1.8178764756804728,94.77328040063054,93.0703993192474,84.37671241571493
2022-01-01 15:00:00,-1.7467970565954776,12.637014194700512,89.54140580670197,90.08975734075052
2022-01-01 16:00:00,3.690900933179197,97.36921348501988,13.837086181363823,86.16819574361936
2022-01-01 17:00:00,13.614039423450702,23.063864021426394,85.00840213306363,12.279660599226844
2022-01-01 18:00:00,9.437525838895208,77.2873936381853,94.83637310214803,100.53980170706774
2022-01-01 19:00:00,3.1053113089118867,33.89699261728214,36.124969457360464,70.46625147580369
2022-01-01 20:00:00,17.533380262507077,14.308139541731391,51.864628942166924,65.76859208121203
2022-01-01 21:00:00,-3.722776270658118,85.788918524624,77.90952558129959,128.9998828172701
2022-01-01 22:00:00,3.1465091840848167,30.88608992364632,56.207813756564875,3.4840070191676564
2022-01-01 23:00:00,6.486282948216125,65.88554042268422,99.34835217062495,37.69723769381327
2022-01-02 00:00:00,10.523149289766618,56.64436850866266,45.57133651568284,18.21052497641195
2022-01-02 01:00:00,25.33291826268561,47.17563093908743,71.39427112073776,5.301156691458864
2022-01-02 02:00:00,-1.014679802873811,49.58194726485391,79.25911401965442,41.35154965139213
2022-01-02 03:00:00,13.140549728612523,73.22379140922875,49.41004157584394,148.27144091920164
2022-01-02 04:00:00,16.65865559879191,8.777291412344058,85.69838057113758,40.534375981136066
2022-01-02 05:00:00,-7.909731427600102,66.81806619579052,54.61545912071964,99.55587296936571
2022-01-02 06:00:00,17.339518335564726,89.58121013985787,41.16507968016314,17.744833506108222
2022-01-02 07:00:00,-2.3264144340718813,5.778819701986415,10.782367385194702,90.2771445070845
2022-01-02 08:00:00,-7.072678315662422,14.065333923366675,39.34135763504242,147.672222470747
2022-01-02 09:00:00,32.699849176399994,71.66319367020314,73.39364547332842,43.7756285190698
2022-01-02 10:00:00,33.45344148835517,43.72816482446176,92.12864116801073,127.21134245633742
2022-01-02 11:00:00,26.377880665240752,40.354862081368836,25.167940386031027,149.63570705498032
2022-01-02 12:00:00,3.7076196128016807,13.696663454423586,35.52355173305026,88.2831133081116
2022-01-02 13:00:00,-5.604754869712726,50.67700407177881,15.39609941044262,46.41016506420531
2022-01-02 14:00:00,20.79048619304706,12.654531119637724,69.07228942289689,101.02968898487343
2022-01-02 15:00:00,9.80686221828206,47.66204563105404,96.01884300099253,126.72723094029281
2022-01-02 16:00:00,-4.508279431984953,76.36152989616566,64.09522198481756,25.702536444296747
2022-01-02 17:00:00,12.282960955007159,25.826435788716353,61.70765300062263,67.877364576218
2022-01-02 18:00:00,-8.452516549815172,48.07861681797273,55.34899305004339,47.87815651857614
2022-01-02 19:00:00,30.91941809354519,99.20159693968357,8.845574068553653,42.50384954435698
2022-01-02 20:00:00,1.6450991720007622,68.66504233540373,72.95038264293837,129.12318911102588
2022-01-02 21:00:00,19.81350279592919,84.13567713051987,60.20495435493508,63.24810102327578
2022-01-02 22:00:00,4.026998424023493,41.484760656054576,66.1476768856287,50.86145127058692
2022-01-02 23:00:00,13.403060953001486,76.78609231258552,89.88110930274216,90.52658121390205
2022-01-03 00:00:00,14.601962570447583,4.050917294132184,78.39607870610179,32.91023694560719
2022-01-03 01:00:00,-1.6815495013512827,12.291118254224498,78.0915252154526,34.484023585211844
2022-01-03 02:00:00,33.63130824940514,20.307059292006212,92.71837688793477,78.04330963072569
2022-01-03 03:00:00,24.880977051250156,40.195192461521955,98.99349514629996,61.39090929692762
2022-01-03 04:00:00,32.27745237038851,84.57448783257632,58.128273196105965,44.24735758834867
2022-01-03 05:00:00,30.2672307692442,34.62660507879305,10.888161603116576,8.09266984111533
2022-01-03 06:00:00,16.905499046498832,65.46211935154629,45.91299077754364,78.11613579577823
2022-01-03 07:00:00,31.48434057604026,70.93142948034834,78.76011464616444,122.49138084016126
2022-01-03 08:00:00,-6.017837407663622,58.61823540883414,2.772532476184919,127.70658079290868
2022-01-03 09:00:00,-1.1807711911384668,35.72419681701362,5.688743835614907,35.31599695891203
2022-01-03 10:00:00,-7.964771999025787,57.70533417135443,6.715778238282133,89.94618059212326
2022-01-03 11:00:00,4.6398648843468955,34.22655927897462,73.10357583283108,128.38219641944104
2022-01-03 12:00:00,7.4904780360266905,8.387373855201208,50.116662856317205,61.308889241439715
2022-01-03 13:00:00,2.2107064298253167,99.28039781860144,36.889794352059354,139.82052259612928
2022-01-03 14:00:00,27.293187911836817,12.718245363251091,10.5617045261736,135.44677936943293
2022-01-03 15:00:00,6.053899701211517,7.2348383836057355,73.22402502058891,31.22008461282141
2022-01-03 16:00:00,2.642052935932135,87.85307492071558,32.101981055089965,38.84472493503057
2022-01-03 17:00:00,14.421323742121182,30.183466089289514,26.53240700646672,27.066299796895333
2022-01-03 18:00:00,-3.658409876135681,65.02969740735077,65.2319201553551,29.408152718205343
2022-01-03 19:00:00,26.098864133931784,32.90057296622329,55.90108925968418,136.1793130760247
2022-01-03 20:00:00,-6.645221034410313,39.14542707944712,36.24106418133016,139.67068637889344
2022-01-03 21:00:00,34.40991214702328,26.21129720167965,64.1487470805588,7.784586177769643
2022-01-03 22:00:00,24.751014618349586,34.30440057930102,27.12215203841182,89.04050335083072
2022-01-03 23:00:00,-1.057794330962242,41.070040058654314,79.48302616043267,84.63473442863574
2022-01-04 00:00:00,-9.751504729437892,72.04160690923429,22.931895030765393,58.582147008668976
2022-01-04 01:00:00,26.695764280467536,51.15361942347918,15.883769538201564,94.75463892346605
2022-01-04 02:00:00,21.80858047314277,94.3565217156977,78.24394094988749,142.10517382662752
2022-01-04 03:00:00,22.805322561844427,4.188039383877551,70.78920306979332,25.538232408321925
2022-01-04 04:00:00,24.70716560086756,50.306832263202814,18.263897570179843,18.061636457468346
2022-01-04 05:00:00,-6.667990671965933,58.42247888317181,11.624575268993798,5.008585624346351
2022-01-04 06:00:00,6.130957784492267,92.01969860742739,83.83990884866921,54.574996176021514
2022-01-04 07:00:00,-4.785892321369163,4.915852362142759,77.6598482196688,50.64427156167991
2022-01-04 08:00:00,28.839654164401708,57.349958493521605,32.725737369966424,64.62295322379659
2022-01-04 09:00:00,18.048415707240107,85.3629928527957,65.81974082133667,75.49650463214235
2022-01-04 10:00:00,4.890411118369213,24.192772811923657,12.41601865478108,113.6735991045682
2022-01-04 11:00:00,-7.139874237128936,87.62923485239375,50.70476590476781,58.817008568627756
2022-01-04 12:00:00,3.9942044772048,1.9043409274291823,1.8730292060419873,49.59196640418504
2022-01-04 13:00:00,4.6332494912036175,73.24546291337298,39.16018809215554,124.03182303894404
2022-01-04 14:00:00,22.832278025212887,93.3113221168653,7.484282147140508,127.46950059804846
2022-01-04 15:00:00,18.69008621098459,65.71976616400622,47.51471801568825,34.91489464400298
2022-01-04 16:00:00,29.924573415934695,43.902924398044796,42.16816468528943,47.20077340669625
2022-01-04 17:00:00,11.249671632287718,4.488101647271803,44.4385026638056,123.76745563651325
2022-01-04 18:00:00,-4.618258932776423,92.01138133226287,4.5331302047994075,11.911236644664724
2022-01-04 19:00:00,22.09601542503478,47.02962226915748,36.16163412818324,48.87701705861068
2022-01-04 20:00:00,24.235327187760383,2.899674433594801,75.64838490999165,67.25251605612918
2022-01-04 21:00:00,15.257473890627331,68.9821071328762,36.891437335362006,28.060742280085655
2022-01-04 22:00:00,24.693523097955243,48.18372535762582,71.51719526095806,26.987129491604726
2022-01-04 23:00:00,12.220801836397584,12.434531744241074,36.94787236337332,63.72930870202931
2022-01-05 00:00:00,13.522977322189732,21.42718093102596,42.323944149018644,113.17825871022835
2022-01-05 01:00:00,9.239345826134734,6.449068045584627,56.38921128292661,126.03494693214411
2022-01-05 02:00:00,-8.856139296515718,57.429353970857356,95.06819368070825,146.885263880426
2022-01-05 03:00:00,-5.1448857853013,62.202947925200924,10.886044664665517,11.097607513757858
2022-01-05 04:00:00,-8.58568664409696,50.574229835544436,3.291376866117368,32.502330171898905
2022-01-05 05:00:00,18.63846850687012,81.71021330026149,60.79571838100451,113.49447635762967
2022-01-05 06:00:00,4.1460191484347,86.10088213080135,94.90970889284263,81.08980590834928
2022-01-05 07:00:00,12.885681102411624,61.56243966831266,98.97231325547149,49.151966094362734
2022-01-05 08:00:00,30.840491326674183,1.2756479707430546,48.41642473920018,30.838449187086532
2022-01-05 09:00:00,1.2181503116993717,69.52296557477356,46.80816210850984,42.07163274636721
2022-01-05 10:00:00,8.46723153660334,41.799921692035156,64.49637707451961,64.39334254514279
2022-01-05 11:00:00,23.999801234437193,56.5557483226387,55.56347572049698,26.57268292590491
2022-01-05 12:00:00,0.29591744712300994,64.90806020188845,63.40880576141181,144.6338933815126
2022-01-05 13:00:00,-6.5359040577043155,35.02366143270768,87.39994255378943,16.138266689981158
2022-01-05 14:00:00,3.0388153811195604,91.70985051717942,74.63061694876093,147.83661517338285
2022-01-05 15:00:00,-2.7450420735698007,13.39748667497812,49.687739168679556,126.28399290010088
2022-01-05 16:00:00,31.83639435541579,67.15118072810374,46.186445900016956,63.47274262706086
2022-01-05 17:00:00,26.365417080398764,0.43595799565804283,63.9601748513116,110.97245015823152
2022-01-05 18:00:00,18.503169042969056,92.46511054051808,45.57062844202975,100.7272865544579
2022-01-05 19:00:00,29.215726558447294,11.25041332380915,45.77793512656398,31.993037692339644
2022-01-05 20:00:00,26.165243460460154,9.488423014757464,1.6305901786504817,50.86051291784196
2022-01-05 21:00:00,-1.6043473501283874,33.30076330522442,17.40641374073084,76.96838442081868
2022-01-05 22:00:00,30.165154932049,37.35662860390806,48.851363999575305,95.67662698315904
2022-01-05 23:00:00,14.270400886204282,21.430007232287863,82.26534590503691,81.43424720349323
2022-01-06 00:00:00,26.334806982382815,58.51216609271247,27.872700672712412,70.94811915097107
2022-01-06 01:00:00,30.324108496557194,44.291409804196356,52.2643433131149,66.47284101823503
2022-01-06 02:00:00,4.310156373733875,3.4175589041087417,34.49620847592322,74.73967489425269
2022-01-06 03:00:00,-5.047663396254546,31.965206225530064,10.480398953958902,65.15272797689555
2022-01-06 04:00:00,0.2570823143873753,81.04329135731705,95.82984830713006,81.19951163185739
2022-01-06 05:00:00,9.219850488181535,68.97015348618686,85.46738702503018,133.19779485700002
2022-01-06 06:00:00,26.810664466512193,72.48708535798805,7.84924244669064,94.92439695819175
2022-01-06 07:00:00,28.732876246535454,69.81169240835236,71.97872624682846,108.39313124828102
2022-01-06 08:00:00,-9.687154126096418,31.097302138303327,34.75799043575002,89.62247005961649
2022-01-06 09:00:00,12.983628615990458,9.966392207677588,99.48498070617926,96.45265236210034
2022-01-06 10:00:00,8.783495141695056,27.2467184033096,30.23985198289777,86.75247426722703
2022-01-06 11:00:00,-0.005148528817139564,83.17853001851593,23.87384453625999,4.029978329373479
2022-01-06 12:00:00,-4.606058469984274,98.04707977830711,56.78905483054052,149.93975733000298
2022-01-06 13:00:00,5.192682713163258,49.38470147415613,83.51261633432041,5.041386031934502
2022-01-06 14:00:00,32.43093667606336,0.970035492304222,19.2518871819798,59.27220123504806
2022-01-06 15:00:00,4.544131940933985,14.004481213422903,70.94027697193313,15.767351744840013
2022-01-06 16:00:00,13.345577978451473,32.20805753162658,6.1406583141121684,14.539267566139868
2022-01-06 17:00:00,21.635853150283005,57.85853485929498,91.89347431104973,119.02904275117254
2022-01-06 18:00:00,6.363332107068228,7.509364580531397,8.107491614729877,63.888866903711545
2022-01-06 19:00:00,33.73019372244323,94.33572987098816,91.42313763441625,120.17080624481473
2022-01-06 20:00:00,33.310128272395005,36.50836732844007,49.08072494527028,40.917970602124726
2022-01-06 21:00:00,1.3302033121413874,91.25842179248231,44.80911127959198,38.469418770935214
2022-01-06 22:00:00,12.376182765157346,78.05218027570217,97.33070795003765,37.68470727216932
2022-01-06 23:00:00,3.5395239417546343,75.54372725155811,99.0384177698219,92.42184396118789
2022-01-07 00:00:00,2.817822246986042,60.671957978223205,65.0178125961012,122.24990847684
2022-01-07 01:00:00,-8.340087369046024,62.678381705184464,12.71192918570485,67.83915151128609
2022-01-07 02:00:00,17.430395029095358,63.80032352162481,50.61700856552025,56.88733359616236
2022-01-07 03:00:00,12.620556045298766,62.87213870255821,52.916310095566246,146.0369331302474
2022-01-07 04:00:00,-7.683456193750479,55.37282313983612,51.44464281353097,17.513105401745822
2022-01-07 05:00:00,2.5390908906475147,98.6414018482889,56.94918385200097,72.99490230673388
2022-01-07 06:00:00,30.87196486849942,73.22905674256961,1.8724713794390668,61.27316297721516
2022-01-07 07:00:00,0.7802850800137584,77.69463883925212,71.12272814705024,14.718989488033557
2022-01-07 08:00:00,-3.479730755894961,87.24628150836742,71.23943019529881,40.23005431323288
2022-01-07 09:00:00,12.025374212490334,21.563976272584917,11.546977517788793,4.266181886866804
2022-01-07 10:00:00,34.35427043497703,8.380415909506079,57.02394424458007,131.54314334744356
2022-01-07 11:00:00,0.8924872180175178,48.28944365985986,56.83611824357746,91.17742934856017
2022-01-07 12:00:00,20.246099633264535,51.40806956192732,68.24504201904001,122.25277468053761
2022-01-07 13:00:00,24.27288268979229,82.91817799499177,8.539769213508109,78.23316786044848
2022-01-07 14:00:00,0.6936894796579853,44.37835792823357,62.65033072660964,89.92647441328415
2022-01-07 15:00:00,22.769735687533682,57.08530255443127,28.075195074634117,105.12817167137473
2022-01-07 16:00:00,6.550240972366396,52.70709385134583,50.70029904961719,136.20174411963225
2022-01-07 17:00:00,18.453762376711076,3.8202783757391057,77.33235527040767,13.762783173876864
2022-01-07 18:00:00,18.50883698424026,61.5214896596914,70.56459363630132,49.642259210359036
2022-01-07 19:00:00,14.10986078336413,82.80432857742522,11.890301767799338,106.35392860500008
2022-01-07 20:00:00,-5.936960347551627,15.750054807580383,59.118478711607324,143.75258445020893
2022-01-07 21:00:00,27.58861230151571,59.433173392659576,96.91165309407386,147.1211142735008
2022-01-07 22:00:00,4.435102923728113,59.36105444464144,15.676943733500226,95.71545137058935
2022-01-07 23:00:00,-1.606667032006559,16.418496405635874,85.29070877254149,29.03977166323009
2022-01-08 00:00:00,-8.165118630035623,12.346357373073602,70.2548080553777,17.88133671209351
2022-01-08 01:00:00,16.59018244347088,98.00519429764847,77.40033129097597,141.9065466420638
2022-01-08 02:00:00,20.490396282902708,39.371916965303754,28.195832714264547,65.08915341937612
2022-01-08 03:00:00,-9.253547698246473,22.742172872352928,28.788892937984244,29.222404989402722
2022-01-08 04:00:00,13.044187623467643,17.132454445437496,90.6019455776488,140.08387736664017
2022-01-08 05:00:00,0.1923098839072086,66.7601713583235,35.98320320925586,15.678640734646782
2022-01-08 06:00:00,19.032775568425244,60.94452973272788,6.3015390692810485,109.43566452856126
2022-01-08 07:00:00,-2.1535106947753855,64.35521229874175,60.059670357945,93.78945413150012
2022-01-08 08:00:00,21.092198214610967,8.800602751145226,12.481766904184266,13.160199657133775
2022-01-08 09:00:00,7.4030905835241825,89.35345834984369,79.65962414079083,50.81231934591632
2022-01-08 10:00:00,32.152849493153056,38.92663968090483,64.17464425010574,22.489603431001598
