score,label
0.7324350040182,g
0.441168788294883,g
0.707881623536148,g
0.652671185891082,g
0.652367563617277,g
0.711491200901975,g
0.693740512639934,g
0.7401031580921,g
0.61467904893209,g
0.699827320891464,g
0.714588403765713,g
0.729600239822368,g
0.848502410727793,g
0.613210319088474,g
0.798996107909423,g
0.745183001278157,g
0.530600226777847,g
0.554795113068973,g
0.754731955646201,g
0.561522391933471,g
0.661248590164332,g
0.660859056138668,g
0.8443806806948,g
0.719485373617429,g
0.643773218467147,g
0.657570583167158,g
0.598598204288441,g
0.653797859396127,g
0.718344298802039,g
0.782879512849937,g
0.660081328193681,g
0.67818717232533,g
0.68546339223928,g
0.754921199980701,g
0.831257899413467,g
0.709593330487136,g
0.704606939045637,g
0.709562938437536,g
0.662453842391724,g
0.732581605893116,g
0.562402555079611,g
0.810795036908321,g
0.882274398940363,g
0.750582713513768,g
0.804401312943563,g
0.605135196906511,g
0.744773383920123,g
0.730699993415119,g
0.809861243374815,g
0.707452113366822,g
0.823374005657588,g
0.696177657509116,g
0.632102977680539,g
0.511995860933506,g
0.808016632551905,g
0.802441246472266,g
0.528420175574793,g
0.802999703217168,g
0.704306567527803,g
0.637751374715943,g
0.689537810907298,g
0.720332034404611,g
0.697372073068723,g
0.596859964563944,g
0.740956201564642,g
0.786300281671976,g
0.84668219214907,g
0.653988476699777,g
0.60360113938217,g
0.644801401613279,g
0.618990916685609,g
0.690385662110393,g
0.615653576317007,g
0.425597981427671,g
0.795871604256046,g
0.730937806932238,g
0.724505230379371,g
0.630437482169098,g
0.637673351713474,g
0.563115321029746,g
0.760391921452429,g
0.618300061248638,g
0.62571121762172,g
0.718161706534451,g
0.596187569251935,g
0.759331277291548,g
0.798184361274656,g
0.672986805083518,g
0.549289615855043,g
0.829193202456826,g
0.791847220376898,g
0.839090614804984,g
0.682706002862965,g
0.699725215007695,g
0.778568544803906,g
0.716092263566887,g
0.602352735611247,g
0.777463143000329,g
0.524502270037516,g
0.57384994387259,g
0.590234767345197,g
0.718089921939413,g
0.823866511820635,g
0.658153168162701,g
0.632138594188849,g
0.672136295522724,g
0.671719023242969,g
0.771041821401,g
0.55070358803448,g
0.774102913603042,g
0.742901913998937,g
0.679719555492302,g
0.677333019043515,g
0.905115883750228,g
0.574852622413062,g
0.703328781430082,g
0.579974016489002,g
0.541129943287727,g
0.60857787487207,g
0.743872572752293,g
0.831301064599063,g
0.467683221144692,g
0.820998140678065,g
0.791714311182138,g
0.659810251793611,g
0.841876792084025,g
0.734503439591792,g
0.620751190982582,g
0.719266343107312,g
1.01783613343565,g
0.654869078240243,g
0.728864724784843,g
0.726307178957459,g
0.602268001506361,g
0.682543368096265,g
0.600867404367643,g
0.682467939297629,g
0.70399355590604,g
0.716769025555326,g
0.707469010606132,g
0.485930208233361,g
0.685544463564168,g
0.603081694940712,g
0.713352809682655,g
0.631755878615266,g
0.729675394205842,g
0.548056079426231,g
0.633371852430616,g
0.461540559246017,g
0.823133111135652,g
0.666413332999279,g
0.435433896442577,g
0.822091263340034,g
0.717441992863406,g
0.752799210557385,g
0.617825725529739,g
0.734213475734004,g
0.70821638892164,g
0.587645743002558,g
0.616740033725604,g
0.734430359492181,g
0.553919714836155,g
0.755775854012629,g
0.626404437284938,g
0.88478305188021,g
0.40798181304175,g
0.621979962224839,g
0.83180100679436,g
0.782955128182234,g
0.726987292710484,g
0.746332002785905,g
0.718157703653229,g
0.737848530895813,g
0.80911515193021,g
0.668231634875282,g
0.789695025069975,g
0.837320400059508,g
0.747574628303504,g
0.531950792438874,g
0.836035654388907,g
0.682510653920408,g
0.729069586160038,g
0.685770174618754,g
0.773308899992088,g
0.641855112933737,g
0.743825528159989,g
0.646756774043607,g
0.625814753661922,g
0.878454799239574,g
0.696214458407853,g
0.51693647992117,g
0.522045991592189,g
0.770028220426825,g
0.76124971035651,g
0.756914736564489,g
0.702925204505991,g
0.744634997275172,g
0.785185213858887,g
0.698667494742213,g
0.678027552187452,g
0.748882185247769,g
0.672076864930503,g
0.59158435415251,g
0.793810256257367,g
0.713032599426904,g
0.644694705627286,g
0.754944866003716,g
0.982966297934342,g
0.574507225500574,g
0.703307895148721,g
0.766903448191546,g
0.586874505592598,g
0.706509144302316,g
0.777109476066299,g
0.542866480046149,g
0.752377065145509,g
0.743181001400953,g
0.684663561269522,g
0.837110212751073,g
0.547852179215408,g
0.73984719277721,g
0.820984383480867,g
0.758657031156611,g
0.721142416536423,g
0.739276818311479,g
0.709164536125906,g
0.681071015617864,g
0.835468921715017,g
0.630706234062354,g
0.644062307211523,g
0.740682343188478,g
0.790046569890601,g
0.562371543358483,g
0.780213078458239,g
0.624583382131018,g
0.820200612615383,g
0.714395406603041,g
0.66064950440711,g
0.768830583806788,g
0.535322857871163,g
0.652448078205153,g
0.596552698752779,g
0.6813611224833,g
0.602602380971731,g
0.747878294028552,g
0.754590143469029,g
0.712263529189916,g
0.817016185989674,g
0.731613498231077,g
0.756928305510121,g
0.53148159325045,g
0.771572300894072,g
0.706330945730018,g
0.729976186556556,g
0.682038356119309,g
0.791224097882616,g
0.705026480433515,g
0.880627044212678,g
0.706429828912081,g
0.687388086391301,g
0.772285548291029,g
0.926113027216406,g
0.807429985083072,g
0.618985305015885,g
0.676408043736078,g
0.713457024579209,g
0.71433595632058,g
0.78158432864672,g
0.666465308515069,g
0.553989123261532,g
0.685361865126084,g
0.804680422228031,g
0.640023145251215,g
0.723369751830009,g
0.587533769074418,g
0.74625455458724,g
0.671935957878329,g
0.663743200544688,g
0.648580661295725,g
0.690434790792686,g
0.792793942696463,g
0.692648012758787,g
0.639146522101423,g
0.692415573170521,g
0.623210649324289,g
0.663626805871268,g
0.659677337811775,g
0.639792642779268,g
0.568170442402082,g
0.705077372297935,g
0.931966985437693,g
0.465169581082269,g
0.686254463595298,g
0.60761834121012,g
0.601670074144882,g
0.783950417489752,g
0.589627162761396,g
0.615337761945996,g
0.592797057472087,g
0.633633337680296,g
0.683885760411183,g
0.694914715049338,g
0.768234103125392,g
0.561667728418089,g
0.893547008128092,g
0.615075651056973,g
0.809528135309256,g
0.541910978193773,g
0.823501934103189,g
0.843394701341524,g
0.840105580942339,g
0.589800007159659,g
0.853652649341198,g
0.571604622402399,g
0.707533444126181,g
0.732243086141006,g
0.770544355647547,g
0.699697561114744,g
0.80955954174081,g
0.751451617999431,g
0.907650122561807,g
0.631356075152353,g
0.708603946682227,g
0.866930483767171,g
0.862881303860248,g
0.835621137433963,g
0.777024459426809,g
0.824033383712439,g
0.67040838918936,g
0.565131426790602,g
0.787879150315711,g
0.547441412093362,g
0.553600983090762,g
0.739496717268476,g
0.55130622726065,g
0.628938489035558,g
0.704371552853187,g
0.876284858015616,g
0.713435139834343,g
0.834711283739294,g
0.633387409286918,g
0.63977408298739,g
0.672750614569118,g
0.699146373736903,g
0.608873853160053,g
0.737487613299922,g
0.612842803372432,g
0.657568150729999,g
0.78608036838388,g
0.666750428855067,g
0.746381363892134,g
0.781920159581362,g
0.779622348785302,g
0.816781802409975,g
0.629743917688916,g
0.714895421286461,g
0.881776360800401,g
0.706318722566261,g
0.754809230608658,g
0.573689440392933,g
0.54315043133606,g
0.719673682361952,g
0.657631326821733,g
0.595388141674799,g
0.690895165872199,g
0.87626267533473,g
0.639558137452973,g
0.641035752692704,g
0.63491955405481,g
0.713049528150393,g
0.713038006351079,g
0.694867344493683,g
0.530094789070239,g
0.759801895050685,g
0.768064705289579,g
0.875828875912652,g
0.778327486886279,g
0.617882946840573,g
0.837243597721739,g
0.669723678890245,g
0.678808061685803,g
0.728682477570558,g
0.790831529684716,g
0.646258507362155,g
0.667671982873222,g
0.824274070977007,g
0.780336906835588,g
0.823719900711883,g
0.545430818431175,g
0.695971199922723,g
0.691852140633906,g
0.689124130243895,g
0.538672507587795,g
0.812372206510231,g
0.670839987451592,g
0.578008429986546,g
0.822143467446804,g
0.630128947090727,g
0.628795129914217,g
0.660524123305897,g
0.631809634864685,g
0.558000859747443,g
0.617887926675331,g
0.774426493037859,g
0.981231445154595,g
0.643016919584416,g
0.536444710613161,g
0.720918742343976,g
0.613809196572244,g
0.748018409956239,g
0.654327723767536,g
0.84550655614945,g
0.683391504115446,g
0.607122761681285,g
0.507792736596265,g
0.642054484835199,g
0.668072452446557,g
0.564291459774772,g
0.663311775648635,g
0.557405194997812,g
0.707747431322173,g
0.657029657891189,g
0.526689211944627,g
0.768738740397137,g
0.606560491808084,g
0.572900542542631,g
0.709356171788512,g
0.644061833184945,g
0.684544927392668,g
0.784801626976756,g
0.900045892511387,g
0.601528374395147,g
0.578403061630047,g
0.86853941390655,g
0.603596179576728,g
0.83263539779817,g
0.622483956394763,g
0.661765103072151,g
0.670760918703394,g
0.819219557401681,g
0.817505999741169,g
0.599228209982669,g
0.557368767407416,g
0.774705083695509,g
0.886009201290369,g
0.559015568473416,g
0.707828745154001,g
0.777852109276321,g
0.630497940286388,g
0.703135265625948,g
0.701595015899995,g
0.712259659141702,g
0.813429095833992,g
0.819705002050486,g
0.71249885352255,g
0.807559916085153,g
0.634688319608648,g
0.659075528169452,g
0.835034026854243,g
0.70947869121995,g
0.684627673576823,g
0.534709998175505,g
0.718255161886555,g
0.651686681755965,g
0.815716993923156,g
0.759235750370571,g
0.508823713763442,g
0.792816154107028,g
0.612226064297772,g
0.560709938101928,g
0.690054807975087,g
0.774144475035298,g
0.569634596490104,g
0.793059954484361,g
0.609868154984536,g
0.676375433803522,g
0.686775479705226,g
0.735016157589384,g
0.715709518567171,g
0.570360838801992,g
0.470111243083448,g
0.756016958389153,g
0.621717044698713,g
0.575106403171905,g
0.729440532714435,g
0.723798545488423,g
0.572081195298488,g
0.80450686102838,g
0.659246274805888,g
0.65481382571557,g
0.779014001919304,g
0.697330555689756,g
0.845679612796663,g
0.665306069737946,g
0.594547904296957,g
0.511976692253545,g
0.719886021365634,g
0.519185235551976,g
0.665399896585187,g
0.448290690652355,g
0.658924589798082,g
0.709381893244407,g
0.654299530416321,g
0.630082645431907,g
0.619687688907934,g
0.72232957756887,g
0.712488358160516,g
0.654199036973949,g
0.628125952324472,g
0.657196084362547,g
0.880304426684214,g
0.879046217166293,g
0.651717294970398,g
0.86441769298006,g
0.767027995684378,g
0.668950511675013,g
0.603108518523289,g
0.695211239021669,g
0.777364631356364,g
0.422690958664025,g
0.716374839770985,g
0.586018323804243,g
0.579237596258619,g
0.682892352899578,g
0.758235166709061,g
0.676782240075732,g
0.557801871137963,g
0.585884796444432,g
0.7340907902994,g
0.920450293631113,g
0.924588836001539,g
0.495935401065973,g
0.673195123768837,g
0.907530936704972,g
0.661968857186785,g
0.621371424169441,g
0.819862383628645,g
0.690427825446362,g
0.794426326404965,g
0.875840985265925,g
0.784700565708527,g
0.73193186225282,g
0.536490521624731,g
0.749536720798007,g
0.64510866297845,g
0.699881877436993,g
0.720115372456019,g
0.80763032534026,g
0.60066421447673,g
0.621413721786596,g
0.841494125505213,g
0.746332394829334,g
0.619142379623265,g
0.725049481446495,g
0.686979239965043,g
0.752199965164597,g
0.687709643412362,g
0.88288062561174,g
0.701555317809711,g
0.645229600072754,g
0.854948429980829,g
0.57849354649232,g
0.690867078884054,g
0.872450747475774,g
0.675512082069355,g
0.618556266934247,g
0.815974454345846,g
0.786019631730002,g
0.666069879775525,g
